epoch,acc,loss,val_acc,val_loss
85,0.8376370053984032,0.4491194718703005,0.7517414321621071,0.8003206226479612
86,0.8390612421858694,0.44313454171608635,0.7492337698606304,0.8041934776385868
87,0.840609325669603,0.4442771882809783,0.7587071607773203,0.7903454648515048
88,0.8401139389583515,0.4446036292713961,0.7470047367037621,0.8052424119687339
89,0.8420954857664482,0.4409095709062123,0.7525773195959327,0.8038558817135654
90,0.8426837575192776,0.438094695613985,0.7534132070297582,0.7937835147700358
91,0.8442628026171006,0.4356455672074415,0.7520200613067156,0.7905752392458232
92,0.8432720292056705,0.43701734508299683,0.7483978824268047,0.7957454382061261
93,0.8450058826950506,0.4311861395577512,0.7497910281498474,0.7951657176183837
94,0.845067806078248,0.4299478359034618,0.7522986904513241,0.797222452729683
95,0.8446962659931366,0.43025579441035894,0.7520200613067156,0.7967140774236612
96,0.8410737507150922,0.43588520477516257,0.750626915583673,0.7953467613543332
97,0.8430862591852603,0.43059861381339304,0.7517414321621071,0.7956139577667373
98,0.8453464610701087,0.4263496981463467,0.7514628030174986,0.7946842856047113
99,0.8445724193596148,0.4268222675193418,0.750069657294456,0.7970417305831292
100,0.8469564678595305,0.42904895078073646,0.7495123990052389,0.7987957749402632
101,0.8462753111389416,0.4263285960388727,0.7495123990052389,0.7973430679514735
102,0.844015109302075,0.4341230298116175,0.7503482864390645,0.7967613080179635
103,0.8465849278334737,0.43097659439278485,0.750069657294456,0.7972180887861616
104,0.8456251161136423,0.4274723698140017,0.7503482864390645,0.7967847919490684
105,0.8441389559466697,0.42493784145103003,0.75118417387289,0.7972526232755826
106,0.8470493529084903,0.42852234116234833,0.7517414321621071,0.7970008808246526
107,0.8455631927452085,0.429537233254276,0.7509055447282815,0.7972992142119026
108,0.8474828162402352,0.4271348453991272,0.75118417387289,0.7984884239631498
109,0.847451854615073,0.4230444605534745,0.7492337698606304,0.7969465566631412
110,0.8467706978834113,0.4294907297798115,0.7517414321621071,0.7979275024378987
111,0.8460276178312978,0.42532489717807614,0.7495123990052389,0.797991392439074
112,0.8476376246317923,0.42712034262461634,0.7495123990052389,0.7994071834762969
113,0.8446653043273743,0.42933477517347735,0.7503482864390645,0.7999076168329213
114,0.846151464494347,0.42851396586822793,0.7503482864390645,0.7993894435795412
115,0.8441389559503605,0.4279212217130442,0.7509055447282815,0.798754353747789
116,0.8461514644574378,0.42763859407290106,0.7489551407160219,0.7997721439950412
117,0.8501455198316664,0.42101577011245167,0.7497910281498474,0.8000836116618584
118,0.8483807046617603,0.4201275075328661,0.750069657294456,0.8002042682033357
119,0.8462753111352507,0.42690655183287196,0.750069657294456,0.8001385313051596
120,0.8438912625984257,0.4267970274584132,0.7497910281498474,0.8003880408322389
121,0.8470803145447252,0.4250785448476031,0.7481192532821962,0.7995831077561866
122,0.8479472413263245,0.4225127337513948,0.7497910281498474,0.8002594352997455
123,0.8462133877963443,0.4258785785624941,0.7492337698606304,0.800351623174838
124,0.8441079943141255,0.4253726516045153,0.7503482864390645,0.7996778830939861
125,0.8482878196866189,0.4218358890701281,0.750069657294456,0.8001995506509827
126,0.8476685862569545,0.4237668333710425,0.7497910281498474,0.7995428461057291
127,0.8468016595159553,0.42823759595730243,0.750069657294456,0.7997234251612771
128,0.8449129977162183,0.4274549138100127,0.750069657294456,0.7999577558150229
129,0.8476995479300986,0.423969777737751,0.7497910281498474,0.8001716973290666
130,0.8462133878443262,0.43132479070207197,0.7489551407160219,0.7996336420653889
131,0.844727227699499,0.42777005170172483,0.750626915583673,0.7995513139843243
132,0.848473589666429,0.4194852369467506,0.7503482864390645,0.7999372532122578
133,0.8455322310683735,0.4307356561748699,0.7489551407160219,0.7993124804811645
134,0.8455631927341357,0.4247525978977152,0.7492337698606304,0.7990011931063572
135,0.8468016595159553,0.42465520027444287,0.750069657294456,0.7991072636655062
136,0.8460585794970601,0.424852764671436,0.7497910281498474,0.8000365970326719
137,0.8463681961436103,0.42415953564255576,0.7495123990052389,0.8000683289578646
138,0.8468635828548617,0.4270688160479759,0.750069657294456,0.7993158382703813
139,0.8475137779170703,0.4238799787415123,0.750069657294456,0.7994259137169303
140,0.8475447396234327,0.42097062911844985,0.7492337698606304,0.7997378198241549
141,0.8461824261342729,0.42540104570673143,0.7495123990052389,0.7998238081518871
142,0.8453774227617075,0.42933841257931254,0.750069657294456,0.79973306546938
143,0.8480710879709191,0.42732045334391905,0.7495123990052389,0.7996926152895473
144,0.8440151093094569,0.42741696857374084,0.750069657294456,0.799461497739684
145,0.8471731995863031,0.4240727710520138,0.7503482864390645,0.7990930162123167
146,0.8451606910460076,0.4257106087629888,0.7497910281498474,0.8001702547936959
147,0.8494953247952944,0.42330282331952457,0.750626915583673,0.7995480526519971
148,0.84646108119257,0.4246965355641023,0.7497910281498474,0.7992327926749471
149,0.8452226143738413,0.4248915128984262,0.7495123990052389,0.7995149735190071
150,0.8483497430329072,0.42183707613968335,0.7497910281498474,0.7999352353234981
151,0.8466158895103088,0.42456106105871827,0.7495123990052389,0.7997348339785504
152,0.8452845377533478,0.4245811516533356,0.7492337698606304,0.7994626821266572
153,0.8479782029551776,0.426629582167971,0.7497910281498474,0.7987070133440938
154,0.8482258963477125,0.42155646359162385,0.7492337698606304,0.799995410671537
155,0.8456870394193304,0.4255304729446139,0.7495123990052389,0.8000235679788024
156,0.8469874295695838,0.42448734101241375,0.7495123990052389,0.7997553707265229
157,0.8450987677366285,0.43069651347910687,0.7497910281498474,0.7996054082303434
158,0.8481949346819502,0.4211454122485343,0.7497910281498474,0.7998197008288648
159,0.8475137779613613,0.4262157194724695,0.7497910281498474,0.7996631928159852
160,0.8488451296998677,0.42497232342454344,0.7489551407160219,0.7994740785878826
161,0.8455631927341357,0.43026752663925416,0.7503482864390645,0.799628948760119
162,0.847761471272696,0.4247579309577004,0.7489551407160219,0.7999273444590511
163,0.8445414576938525,0.42858589568059285,0.7503482864390645,0.7998323904900008
164,0.8473280079335692,0.42198091620438993,0.7497910281498474,0.7990731766510223
165,0.8479472413263245,0.42604989704388024,0.7492337698606304,0.7993608522827029
166,0.8446653043273743,0.4310047346354638,0.7497910281498474,0.7995307598980266
167,0.8459347328192472,0.4267987960026695,0.750069657294456,0.7999153860633703
